id,channelName,likes,url,viewCount,date,numberOfSubscribers,title,commentsCount
#NAME?,Lenskart,93,https://www.youtube.com/shorts/-jgbYpkt3J0,5511,2023-12-17T00:00:00.000Z,,Sonam Bajwa For John Jacobs | @johnjacobseyewear9648 | #Lenskart,1
eFE8_eAG0os,Lenskart,91,https://www.youtube.com/shorts/eFE8_eAG0os,5698,2024-01-26T00:00:00.000Z,,Try Kiara Advani Approved Contact Lenses | #Shorts | #Lenskart,1
h6uLDcXz8Ho,Lenskart,148,https://www.youtube.com/shorts/h6uLDcXz8Ho,5540,2024-01-23T00:00:00.000Z,,Kiara Advani Approved Sunnies You Need To Buy | #Shorts | #Lenskart,3
GldAjZC0gEQ,Lenskart,122,https://www.youtube.com/shorts/GldAjZC0gEQ,5821,2023-10-17T00:00:00.000Z,,Stop Your Glasses From Falling Off | #Shorts | #Lenskart,0
AEwt3HD1R2M,Roshan SA,0,https://www.youtube.com/watch?v=AEwt3HD1R2M,5243,2024-02-23T00:00:00.000Z,4910,LENSKART EXPERIENCE and REVIEW in Tamil: ??worthy ?,12
TJg69ZFrbY4,Lenskart,170,https://www.youtube.com/shorts/TJg69ZFrbY4,5214,2024-08-10T00:00:00.000Z,,Non-Falling Glasses | Lenskart Air Pro-Fit | #Shorts,3
5L7SpW1M1iE,Lenskart,118,https://www.youtube.com/shorts/5L7SpW1M1iE,5457,2024-04-24T00:00:00.000Z,,Watch This Video Before You Throw Away Your Old Glasses | #Shorts | #Lenskart,1
pDbTwBekZW4,Lenskart,127,https://www.youtube.com/shorts/pDbTwBekZW4,5533,2024-08-22T00:00:00.000Z,,Buy Your Entire Eyewear Wishlist Here | #Shorts | #Lenskart,1
KS1sHMg-lsk,incbasil,75,https://www.youtube.com/watch?v=KS1sHMg-lsk,5615,2024-06-01T00:00:00.000Z,363,Piyush Bansal vs  Ratan Tata | How Lenskart defeated Titan | Lenskart | Titan Eye Plus,4
8jdtee4g4Y4,Lenskart,119,https://www.youtube.com/shorts/8jdtee4g4Y4,5783,2024-05-13T00:00:00.000Z,,The BEST Gaming Glasses | #Shorts | #Lenskart,5
UuoZqo216wM,Supra_tales,122,https://www.youtube.com/watch?v=UuoZqo216wM,6334,2024-08-28T00:00:00.000Z,8740,???????? ???????? ????? ???? ???? |Vlog205 | USA|Dombivali | Hometour |Marathivlog|lenskart|Kharghar,15
h-VxLXcypHM,Lenskart,207,https://www.youtube.com/shorts/h-VxLXcypHM,8722,2023-12-21T00:00:00.000Z,,Who Wins FREE Lenskart Glasses | #Shorts | #Lenskart,3
w0cOFDIXOkI,Lenskart,199,https://www.youtube.com/shorts/w0cOFDIXOkI,9034,2024-05-23T00:00:00.000Z,,Most Asked Questions Progressive Lenses | #Shorts | #Lenskart,3
PbEleuAQalk,Lenskart,192,https://www.youtube.com/shorts/PbEleuAQalk,8802,2024-03-01T00:00:00.000Z,,#NewLaunch : Space Themed Eyewear For Kids | #Shorts | #Lenskart,3
yxMj6ESIqhU,Lenskart,245,https://www.youtube.com/shorts/yxMj6ESIqhU,8854,2023-10-01T00:00:00.000Z,,How To Wear Contact Lenses In 30 Seconds | #Shorts | #Lenskart,0
Csj5zgVVUyI,Lenskart,186,https://www.youtube.com/shorts/Csj5zgVVUyI,8693,2024-03-01T00:00:00.000Z,,The NEON Hustlr GLASSES You Must Buy Right Now | #Shorts | #Lenskart,6
Qq3NC-ySIY0,Lenskart,314,https://www.youtube.com/shorts/Qq3NC-ySIY0,8935,2024-08-14T00:00:00.000Z,,Types of Lens Coatings | #Shorts | #Lenskart,5
LLsMkHDHQds,Lenskart,115,https://www.youtube.com/shorts/LLsMkHDHQds,8827,2024-01-22T00:00:00.000Z,,The NEW HUSTLR Sunglasses You Need to Try | #Shorts | #Lenskart,2
8OWCdZBO88s,Lenskart,97,https://www.youtube.com/shorts/8OWCdZBO88s,4885,2024-08-06T00:00:00.000Z,,Shopping With Your Best Friend | #Shorts | #Lenskart,2
kXagzN-DlP8,Lenskart,106,https://www.youtube.com/shorts/kXagzN-DlP8,4578,2024-03-22T00:00:00.000Z,,Styling Tips For Holi Party 2024 | #Shorts | #Lenskart,2
an-HGTb3CL8,Lenskart,133,https://www.youtube.com/shorts/an-HGTb3CL8,4759,2024-04-25T00:00:00.000Z,,Get Your Eyes Tested At Home | Lenskart At Home | #Lenskart,2
owiBpRGLtwU,Lenskart,116,https://www.youtube.com/shorts/owiBpRGLtwU,4857,2024-07-19T00:00:00.000Z,,Types of Progressive Lenses | Progressive Lens Guide | #Lenskart,2
gDu9xtaH1Wg,Lenskart,94,https://www.youtube.com/shorts/gDu9xtaH1Wg,4586,2024-01-15T00:00:00.000Z,,Style Secrets of '12th Fail' Actor Vikrant Massey | #Shorts | #Lenskart,1
CydPNmoKv50,Lenskart,90,https://www.youtube.com/shorts/CydPNmoKv50,4811,2024-01-30T00:00:00.000Z,,Reasons to Buy Lenskart Kids Sunglasses | #Shorts | #Lenskart,1
cofDt6AuOE8,Lenskart,64,https://www.youtube.com/shorts/cofDt6AuOE8,4782,2024-03-06T00:00:00.000Z,,Unboxing The New Petite Collection | #Shorts | #Lenskart,2
GwxPL6L1DrM,Lenskart,105,https://www.youtube.com/shorts/GwxPL6L1DrM,4657,2024-06-09T00:00:00.000Z,,SAVE EYES from Mobile and Computer Screens | BEST COMPUTER GLASSES | #Shorts | #Lenskart,5
7rtuyvXMQi0,Lenskart,112,https://www.youtube.com/shorts/7rtuyvXMQi0,4712,2023-09-06T00:00:00.000Z,,Tips To Have Healthy Eyes | #Shorts | #Lenskart,2
hmcuX32EIN4,Lenskart,93,https://www.youtube.com/shorts/hmcuX32EIN4,4685,2024-03-24T00:00:00.000Z,,Must Have Sunglasses For HOLI | Colors of India | Holi Celebration | #Lenskart,0
OXhYSixGqX8,Lenskart,121,https://www.youtube.com/shorts/OXhYSixGqX8,4801,2023-12-21T00:00:00.000Z,,The Making Of The DC X Lenskart Collection | Lenskart Origins | #Lenskart,1
JIe5imvQs30,Lenskart,101,https://www.youtube.com/shorts/JIe5imvQs30,5019,2024-04-29T00:00:00.000Z,,3 BEST Glasses For Kids | #Shorts | #Lenakart,2
rJEJLrJ5BFU,Lenskart,117,https://www.youtube.com/shorts/rJEJLrJ5BFU,4967,2024-01-12T00:00:00.000Z,,Struggles Of People Who Wear Glasses | #Shorts | #Lenskart,0
AWulDv5Uq9Y,Lenskart,120,https://www.youtube.com/shorts/AWulDv5Uq9Y,5092,2024-05-12T00:00:00.000Z,,3 Services FREE On Lenskart Right Now | Best Gift for Moms | #Lenskart,5
os3_2fj9xiQ,Lenskart,127,https://www.youtube.com/shorts/os3_2fj9xiQ,4988,2023-12-05T00:00:00.000Z,,Unboxing The Newly Launched Gulmarg Collection | Lenskart Unboxing | #Lenskart,2
iLFkjq4mHhI,Lenskart,150,https://www.youtube.com/shorts/iLFkjq4mHhI,5143,2024-07-21T00:00:00.000Z,,This is how you can PROTECT YOUR EYES | #Shorts | #Lenskart,2
dI7IfrlkBs8,Lenskart,102,https://www.youtube.com/shorts/dI7IfrlkBs8,5190,2024-05-26T00:00:00.000Z,,Bifocal vs Progressive Lenses - Which is Better for You? | #Shorts | #Lenskart,1
xwMvfID-cIM,Lenskart,113,https://www.youtube.com/shorts/xwMvfID-cIM,5237,2024-04-18T00:00:00.000Z,,The NEW HUSTLR ACE | #Shorts #Lenskart,4
kJ6TWF63iVU,Lenskart,112,https://www.youtube.com/watch?v=kJ6TWF63iVU,4701,2024-08-03T00:00:00.000Z,272000,How To Maintain Glasses? | Tips to Clean Your Glasses | #Lenskart,5
wImMSYG48yQ,Lenskart,225,https://www.youtube.com/watch?v=wImMSYG48yQ,9139,2024-07-26T00:00:00.000Z,272000,#NewLaunch : Harry Potter Inspired Eyewear Collection | #Lenskart,24
6QsJ1RUa6z4,Lenskart,159,https://www.youtube.com/shorts/6QsJ1RUa6z4,8829,2024-03-04T00:00:00.000Z,,NEW Eyewear Styles YOU NEED TO SEE | #Shorts | #Lenskart,2
X0qTs0ggJys,Lenskart,248,https://www.youtube.com/shorts/X0qTs0ggJys,9149,2023-09-07T00:00:00.000Z,,Unboxing Lenskart Hustlr | As seen on Shark Tank India | Lenskart,3
Rd9AGlCdvvs,Lenskart,136,https://www.youtube.com/shorts/Rd9AGlCdvvs,5088,2023-12-25T00:00:00.000Z,,What is Blue Light? | #Shorts | #Lenskart,2
rpkjSw92T1M,Lenskart,148,https://www.youtube.com/shorts/rpkjSw92T1M,9175,2024-05-03T00:00:00.000Z,,Whats Your Everyday Hustle Like | Singer Shaan's Son Mahi | #Shorts | #Lenskart,1
nr_VNSc2OlI,Lenskart,175,https://www.youtube.com/shorts/nr_VNSc2OlI,9237,2024-07-21T00:00:00.000Z,,All About Tinted Sunglasses | #Shorts | #Lenskart,3
S41H3YXyKhA,Lenskart,328,https://www.youtube.com/shorts/S41H3YXyKhA,8942,2023-11-04T00:00:00.000Z,,On Set With Peyush Bansal | Shark Tank India Season 3 | #Shorts | #Lenskart,1
7Z5RFVGOgfs,Lenskart,99,https://www.youtube.com/shorts/7Z5RFVGOgfs,3968,2024-07-04T00:00:00.000Z,,These Glasses are LOVED By All | Lenskart Air Pro-Fit | #Shorts | #Lenskart,7
#NAME?,Lenskart,126,https://www.youtube.com/shorts/-CBBi71HnIg,3971,2024-07-14T00:00:00.000Z,,How Screen Glasses Work | LIVE DEMO | #Shorts | #Lenskart,5
-7wfiR1gOHc,Lenskart,86,https://www.youtube.com/shorts/-7wfiR1gOHc,4134,2024-05-30T00:00:00.000Z,,The SOLUTION To Your Daily Struggle With Eyeglasses | #Shorts | #Lenskart,4
NuPu-_HR4Iw,Lenskart,91,https://www.youtube.com/shorts/NuPu-_HR4Iw,4294,2024-07-17T00:00:00.000Z,,Here's Why You Should BUY THESE GLASSES | #Shorts | #Lenskart,1
23acG1UCV04,Lenskart,53,https://www.youtube.com/shorts/23acG1UCV04,4105,2024-07-07T00:00:00.000Z,,Best of Lenskart Eyeconic Sale | #Shorts | #Lenskart,1
nSZfqzgrPfY,Lenskart,71,https://www.youtube.com/shorts/nSZfqzgrPfY,4244,2023-12-18T00:00:00.000Z,,Does your child constant irritation in eyes? | #Shorts | #Lenskart,3
_DeCCFKpjVg,Lenskart,116,https://www.youtube.com/shorts/_DeCCFKpjVg,4033,2024-04-02T00:00:00.000Z,,Got old glasses? | Here's What To Do | The Big Buyback Festival | #Shorts | #Lenskart,3
nPHoHTRr75A,Lenskart,107,https://www.youtube.com/shorts/nPHoHTRr75A,4249,2024-06-11T00:00:00.000Z,,This Needs Your ATTENTION!!!!!! | #Shorts | #Lenskart,4
NqRdzvhtZZQ,Lenskart,58,https://www.youtube.com/shorts/NqRdzvhtZZQ,3978,2024-05-23T00:00:00.000Z,,BENGALURU Fans Right Now | #Shorts | #Lenskart,1
rRTzyPCz6as,Lenskart,95,https://www.youtube.com/shorts/rRTzyPCz6as,4258,2024-06-06T00:00:00.000Z,,Is Summer Bad For Your Eyes? | #Shorts | #Lenskart,1
t6B0n-TbmRw,Lenskart,66,https://www.youtube.com/shorts/t6B0n-TbmRw,4367,2024-05-14T00:00:00.000Z,,Signs of a True Hustlr | #Shorts | #Lenskart,2
ZRK7BjTGZwQ,Lenskart,71,https://www.youtube.com/shorts/ZRK7BjTGZwQ,4457,2023-12-30T00:00:00.000Z,,Mrunal Thakur Slaying The Hustlr Look | Lenskart Hustlr | #Shorts,1
dGM68MsDnCE,Lenskart,165,https://www.youtube.com/shorts/dGM68MsDnCE,4405,2024-08-12T00:00:00.000Z,,TOP 3 Services You Can Avail at Lenskart Store | #Shorts | #Lenskart,1
zpH1R6ISBTk,Lenskart,88,https://www.youtube.com/shorts/zpH1R6ISBTk,4366,2024-04-05T00:00:00.000Z,,Mrunal Thakur Airport Looks ft. Lenskart | #Shorts | #Lenskart,0
MisFQ9k3Gng,Lenskart,78,https://www.youtube.com/shorts/MisFQ9k3Gng,4357,2024-07-13T00:00:00.000Z,,Top 5 Eyewear Styles You SHOULD HAVE in Your Collection | #Shorts | #Lenskart,1
RgJkDZN1eYU,Lenskart,90,https://www.youtube.com/shorts/RgJkDZN1eYU,4184,2024-05-10T00:00:00.000Z,,Get Your Eyes Tested At Home | Lenskart At Home | #Lenskart,1
VgsAiJ3c3KM,Lenskart,89,https://www.youtube.com/shorts/VgsAiJ3c3KM,4357,2024-05-27T00:00:00.000Z,,4 Signs You Need Progressive Lenses | #Shorts | #Lenskart,1
B2UHkAEJ_zI,RukhStar,135,https://www.youtube.com/watch?v=B2UHkAEJ_zI,4487,2024-07-17T00:00:00.000Z,196000,????? ??? ??? "LENSKART SCAM? Our Shocking Experience! ??Wrong Size Glasses & Gold Membership Fail!",22
9Q-Gw5uPqGA,Lenskart,73,https://www.youtube.com/shorts/9Q-Gw5uPqGA,4509,2024-07-23T00:00:00.000Z,,A Day With These NON-FALLING GLASSES | Lenskart Air Pro-Fit | #Shorts | #Lenskart,0
QhwaheSXMpc,Lenskart,110,https://www.youtube.com/shorts/QhwaheSXMpc,4373,2024-03-07T00:00:00.000Z,,Take A Look At The Most POPULAR GLASSES | #Shorts | #Lenskart,2
hui34ttsfkQ,Lenskart,60,https://www.youtube.com/shorts/hui34ttsfkQ,3786,2023-12-28T00:00:00.000Z,,Get To Know Ishaan Khatter In A Minute | #Shorts | #Lenskart,0
NLMOogr8vAA,Lenskart,70,https://www.youtube.com/shorts/NLMOogr8vAA,3825,2024-02-18T00:00:00.000Z,,Kids Sunglasses Trends This Season | #Shorts | #Lenskart,1
Pzr7iFry9jg,Lenskart,96,https://www.youtube.com/shorts/Pzr7iFry9jg,3772,2024-06-21T00:00:00.000Z,,Time for Latest Eyewear Shopping | #Shorts | #Lenskart,1
bklfsnqEuLE,Lenskart,78,https://www.youtube.com/shorts/bklfsnqEuLE,3826,2023-09-14T00:00:00.000Z,,Grab Your Favourite Eyewear At Amazing Offers | #Shorts | #Lenskart,3
PCTITnplQQA,Lenskart,102,https://www.youtube.com/shorts/PCTITnplQQA,3778,2024-06-29T00:00:00.000Z,,Need Glasses that Help with EYE STRAIN? | #Shorts | #Lenskart,0
87PoOaZfPbU,Foodstoriess With Mokshi,44,https://www.youtube.com/shorts/87PoOaZfPbU,3729,2024-08-25T00:00:00.000Z,,Did my family approve asian food??? #familyday #longdrive #lenskart #asianfood,2
ew45mLjUFik,Bong lady in Pune,51,https://www.youtube.com/shorts/ew45mLjUFik,3742,2024-07-02T00:00:00.000Z,,Met with celebrity stylist at a Lenskart event #shortsvideo #viral #styling #lenskart #shorts,0
YX61uKGEBpk,Lenskart,119,https://www.youtube.com/shorts/YX61uKGEBpk,3789,2024-03-17T00:00:00.000Z,,All About MYOPIA CONTROL Lenses For Kids | Hooper Eyewear | #Shorts | #Lenskart,3
HgAVcRjJu18,Lenskart,68,https://www.youtube.com/shorts/HgAVcRjJu18,3411,2024-02-14T00:00:00.000Z,,Every Friend Group Has One Of These | #Shorts | #Lenskart,1
lNJMhjLQcYM,Lenskart,75,https://www.youtube.com/shorts/lNJMhjLQcYM,3450,2024-05-31T00:00:00.000Z,,Here’s WHAT YOU CAN DO With Your Old Frames | #Shorts | #Lenskart,2
YK-iut7_wiE,Lenskart,56,https://www.youtube.com/shorts/YK-iut7_wiE,3624,2024-05-03T00:00:00.000Z,,Where Can You Get All These Services | #Shorts | #Lenskart,2
F_GEqkDUCP4,Lenskart,92,https://www.youtube.com/shorts/F_GEqkDUCP4,3646,2024-08-11T00:00:00.000Z,,BEST GLASSES For Your Face Shape | #Shorts | #Lenskart,0
KVdcZ-0n724,Lenskart,61,https://www.youtube.com/shorts/KVdcZ-0n724,3546,2023-12-11T00:00:00.000Z,,The NEW Hustlr Sunglasses | #Lenskart,1
ZSRK7KMu38g,Lenskart,79,https://www.youtube.com/shorts/ZSRK7KMu38g,3446,2024-04-11T00:00:00.000Z,,Rating Every T20 Team in 2024 | Fan Edition | #Shorts | #Lenskart,3
5RrhCCclgtc,Lenskart,56,https://www.youtube.com/shorts/5RrhCCclgtc,3592,2024-05-19T00:00:00.000Z,,Main Character Vibes ft. Lenskart Eyewear | #Shorts | #Lenskart,2
8gsR8xgDWDQ,Lenskart,31,https://www.youtube.com/shorts/8gsR8xgDWDQ,3425,2023-12-31T00:00:00.000Z,,Most Flexible Eyeglasses | Lenskart Flex | #Shorts | #Lenskart,0
62b1Qg6qOMc,Lenskart,29,https://www.youtube.com/shorts/62b1Qg6qOMc,3509,2023-12-24T00:00:00.000Z,,Best Last Minute Christmas Shopping | #Shorts | #Lenskart,1
LHGmz9pmWQQ,Lenskart,93,https://www.youtube.com/shorts/LHGmz9pmWQQ,3567,2024-06-27T00:00:00.000Z,,How UV Harms Your Eyes | #Shorts | #Lenskart,0
7otmYz1LxDI,Lenskart,60,https://www.youtube.com/shorts/7otmYz1LxDI,3666,2024-08-10T00:00:00.000Z,,The Metal Frames You Should Buy Right Away | #Shorts | #Lenskart,3
_9XO3a20iuc,Lenskart,49,https://www.youtube.com/shorts/_9XO3a20iuc,3658,2024-03-22T00:00:00.000Z,,Protect Your Eyes This Holi With Lenskart Sunnies | #Shorts | #Lenskart,0
Vh81Eo8kshY,Lenskart,65,https://www.youtube.com/shorts/Vh81Eo8kshY,3642,2024-04-21T00:00:00.000Z,,Shop For Your Summer Essential ??? | #Shorts | #Lenskart,1
gIxyyZSbk-k,Lenskart,75,https://www.youtube.com/shorts/gIxyyZSbk-k,3659,2024-02-22T00:00:00.000Z,,How tough are these shatterproof lenses | #Shorts | #Lenskart,1
wVpUggzpMRU,Lenskart,62,https://www.youtube.com/shorts/wVpUggzpMRU,3725,2024-03-26T00:00:00.000Z,,The New Pink Colored Hustlr Glasses | Dusty Rose | #Shorts | #Lenskart,0
gfcXl7xsmdg,Lenskart,93,https://www.youtube.com/shorts/gfcXl7xsmdg,3686,2024-05-16T00:00:00.000Z,,"Old Glasses Out, Surya Kumar Yadav Glasses In | Lenskart Exchange Offer | #Shorts | #Lenskart",2
RM8h_OrTNLw,Lenskart,87,https://www.youtube.com/shorts/RM8h_OrTNLw,3833,2024-08-18T00:00:00.000Z,,Pick the BEST GIFT For Your Brother This Rakhi | #Shorts | #Lenskart,1
MFEZldKaeFw,Lenskart,87,https://www.youtube.com/shorts/MFEZldKaeFw,3749,2024-03-12T00:00:00.000Z,,Top Reasons To Shop For Hustlr Glasses | #Shorts | #Lenskart,1
6ErXy_AEuGI,Lenskart,127,https://www.youtube.com/shorts/6ErXy_AEuGI,3996,2024-06-10T00:00:00.000Z,,How to PROTECT YOUR EYES From Mobile Screen | #Shorts | #Lenskart,1
XsOO0kCdl6Y,Lenskart,123,https://www.youtube.com/shorts/XsOO0kCdl6Y,3851,2024-08-17T00:00:00.000Z,,Why are the Hustlr Glasses a Must Have | #Shorts | #Lenskart,3
NrjoVfR5ftw,Lenskart,99,https://www.youtube.com/shorts/NrjoVfR5ftw,3838,2024-05-25T00:00:00.000Z,,THINGS YOU NEED TO KNOW About Progressive Lenses | #Shorts | #Lenskart,1
XXUZu5hL9MU,Lenskart,100,https://www.youtube.com/shorts/XXUZu5hL9MU,3889,2024-03-31T00:00:00.000Z,,Shop Pemium LUXURY EYEWEAR at Lenskart Store | #Shorts | #Lenskart,0
ZKnk7qRwifQ,Lenskart,92,https://www.youtube.com/shorts/ZKnk7qRwifQ,3740,2024-05-30T00:00:00.000Z,,60 Seconds With Pooja Gor | #Shorts | #Lenskart,1
Olk7HSgu5uY,Lenskart,72,https://www.youtube.com/shorts/Olk7HSgu5uY,3928,2024-05-01T00:00:00.000Z,,Supporting Thala's Team | Chennai | #Shorts | #Lenskart,1
C5TMaFP6xxk,Lenskart,126,https://www.youtube.com/shorts/C5TMaFP6xxk,3986,2023-10-26T00:00:00.000Z,,Rapid Fire With 'Humsafar' Singer Akhil Sachdeva | #Lenskart,0
Ha4BanNT8eg,Lenskart,115,https://www.youtube.com/shorts/Ha4BanNT8eg,3952,2024-05-18T00:00:00.000Z,,PANTONE Colour Chart ft. Hustlr Glasses | #Shorts | #Lenskart,2
TKbwZtZbiRQ,Lenskart,59,https://www.youtube.com/shorts/TKbwZtZbiRQ,2980,2024-03-13T00:00:00.000Z,,What Do People Think Of The New Lenskart Bendable Eyeglasses | #Shorts | #Lenskart,3
mycHIB87EcQ,Lenskart,106,https://www.youtube.com/shorts/mycHIB87EcQ,3124,2024-01-27T00:00:00.000Z,,When Should You Get an Eye Check up? | #Shorts | #Lenskart,0
rcPJWgPSkLo,Lenskart,107,https://www.youtube.com/shorts/rcPJWgPSkLo,3078,2024-06-19T00:00:00.000Z,,3 SHOCKING HABITS Ruining Your Eyes | #Shorts | #Lenskart,0
auI32W5KCLY,Sangeeth Jagatheesan,0,https://www.youtube.com/shorts/auI32W5KCLY,3035,2024-05-24T00:00:00.000Z,,Lenskart Annanagar Chennai/Samyuktha Shan Cute??Beautiful Soul??#shorts #lenskart#cooler#heeramandi,0
_jrRCj2aAeU,Lenskart,57,https://www.youtube.com/shorts/_jrRCj2aAeU,3201,2024-05-01T00:00:00.000Z,,Salary Has Been Credited | #Shorts | #Lenskart,0
LGg--tP5btc,Lenskart,54,https://www.youtube.com/shorts/LGg--tP5btc,3150,2024-05-06T00:00:00.000Z,,Everybody LOVES This T20 Team | Chennai | #Shorts | #Lenskart,0
KCO3McWQaX4,Lenskart,71,https://www.youtube.com/shorts/KCO3McWQaX4,3049,2024-03-11T00:00:00.000Z,,Inside Nehru Planetarium ft. Lenskart Glasses | Space Explorers | #Shorts | #Lenskart,0
llPHKJPAL3M,Lenskart,57,https://www.youtube.com/shorts/llPHKJPAL3M,3106,2024-07-29T00:00:00.000Z,,Offers in Lenskart Eyeconic SALE | #Shorts | #Lenskart,1
WnHCIHxuNrg,Lenskart,87,https://www.youtube.com/shorts/WnHCIHxuNrg,3217,2024-05-26T00:00:00.000Z,,Why You Should Switch to Progressive Lenses | #Shorts | #Lenskart,3
HxoMvKCe9Q0,Lenskart,64,https://www.youtube.com/shorts/HxoMvKCe9Q0,3128,2023-12-05T00:00:00.000Z,,Hustlr Sunglasses For Every Mood | #Shorts | #Lenskart,0
ODh4ctSO6ZU,Lenskart,59,https://www.youtube.com/shorts/ODh4ctSO6ZU,3268,2024-07-02T00:00:00.000Z,,Get FREE Lenses With Every Frame | Lenskart Eyeconic Sale | #Shorts | #Lenskart,2
zgVE2-zi1g8,Lenskart,59,https://www.youtube.com/shorts/zgVE2-zi1g8,3224,2024-07-11T00:00:00.000Z,,Best Running Glasses | A Runner's Review | #Shorts | #Lenskart,0
3vTPbB_xPis,Lenskart,64,https://www.youtube.com/shorts/3vTPbB_xPis,3264,2024-03-20T00:00:00.000Z,,How To Choose Your Contact Lens Color | #Shorts | #Lenskart,0
Whc_QqTobQI,wealthwithakki,143,https://www.youtube.com/shorts/Whc_QqTobQI,3904,2024-08-29T00:00:00.000Z,,Salman Khan very dashing glasses price ????#salmankhan #lenskart #shortsvideo #ganeshchaturthi #reels,0
UBHFTjm4fjI,Lenskart,85,https://www.youtube.com/shorts/UBHFTjm4fjI,3247,2024-04-07T00:00:00.000Z,,Throwing away old glasses? DON'T! | The Big Buyback Festival | #Shorts | #Lenskart,2
70avFTA0gGA,Lenskart,49,https://www.youtube.com/shorts/70avFTA0gGA,3226,2024-01-03T00:00:00.000Z,,When Your Mom Says No To Buying Something New | #Shorts | #Lenskart,0
ncwSJrSdUJ0,Lenskart,84,https://www.youtube.com/shorts/ncwSJrSdUJ0,3224,2024-03-10T00:00:00.000Z,,Things People With Specs Are Tired Of Hearing | #Shorts | #Lenskart,2
tUuZPx-LdcA,Lenskart,69,https://www.youtube.com/shorts/tUuZPx-LdcA,3409,2024-08-16T00:00:00.000Z,,Top Picks From Lenskart Eyeconic Sale | #Shorts | #Lenskart,1
qxlURZ7jD7k,Lenskart,107,https://www.youtube.com/shorts/qxlURZ7jD7k,3295,2024-06-08T00:00:00.000Z,,No More Sliding Glasses | Lenskart Air Pro-Fit | #Shorts | #Lenskart,6
UFAHju7Ue4c,Lenskart,94,https://www.youtube.com/shorts/UFAHju7Ue4c,3299,2024-08-03T00:00:00.000Z,,Tips to Consider When Buying Progressive Lenses | #Shorts | #Lenskart,0
jB63bRx6QAk,Lenskart,94,https://www.youtube.com/shorts/jB63bRx6QAk,3940,2024-04-04T00:00:00.000Z,,Most Comfortable Eyeglasses for 2024 | Hustlr | #Shorts | #Lenskart,3
8OERyf_rAz4,Lenskart,100,https://www.youtube.com/shorts/8OERyf_rAz4,4069,2024-06-01T00:00:00.000Z,,Eyewear For All Your Needs | #Shorts | #Lenskart,1
vKPTpoW-cz4,Lenskart,48,https://www.youtube.com/shorts/vKPTpoW-cz4,2797,2024-07-14T00:00:00.000Z,,Styling Lenskart Hustlr Sunglasses | #Shorts | #Lenskart,0
c4uoV5MED1w,Lenskart,50,https://www.youtube.com/shorts/c4uoV5MED1w,2767,2024-05-13T00:00:00.000Z,,Must Have Glasses For Your Parents | #Shorts | #Lenskart,3
uLFg_VNPQKI,Lenskart,93,https://www.youtube.com/shorts/uLFg_VNPQKI,2741,2024-04-01T00:00:00.000Z,,Here's What BLUE LIGHT Actually Does To Your Eyes | #Shorts | #Lenskart,1
FVKBHYhQ8D0,Lenskart,62,https://www.youtube.com/shorts/FVKBHYhQ8D0,2723,2024-06-18T00:00:00.000Z,,Best Gifts for Dad | Papa Ke Liye Gift | #Shorts | #Lenskart,1
kmSdDniQqoA,Lenskart,71,https://www.youtube.com/shorts/kmSdDniQqoA,2802,2024-05-05T00:00:00.000Z,,*ULTIMATE* Office Wear Guide | Hustlr | Office Essentials | #Shorts | #Lenskart,2
V3dk9juNCFo,Lenskart,63,https://www.youtube.com/shorts/V3dk9juNCFo,2765,2024-07-13T00:00:00.000Z,,Types of Progressive Lenses | #Shorts | #Lenskart,1
9tw5OTSEvmU,Lenskart,77,https://www.youtube.com/shorts/9tw5OTSEvmU,2767,2024-08-03T00:00:00.000Z,,Unboxing Lenskart Glasses | #Shorts | #Lenskart,1
KBWz7MPdmJI,Lenskart,94,https://www.youtube.com/shorts/KBWz7MPdmJI,2837,2024-08-25T00:00:00.000Z,,Potterheads NEED TO SEE THIS | #Shorts | #Lenskart,3
opAmiG6ylZk,Lenskart,41,https://www.youtube.com/shorts/opAmiG6ylZk,2873,2024-07-07T00:00:00.000Z,,Wear These Glasses While Practicing YOGA | #Shorts | #Lenskart,2
W5B5A7QIBs4,Lenskart,65,https://www.youtube.com/shorts/W5B5A7QIBs4,2899,2023-11-19T00:00:00.000Z,,The EASIEST Way to Wear Contact Lenses | Aqualens | #Shorts | #Lenskart,1
OQykOgRLReE,Lenskart,85,https://www.youtube.com/shorts/OQykOgRLReE,2865,2024-07-21T00:00:00.000Z,,Ekdum FREE FREE FREE | #Shorts | #Lenskart,2
_03S2XK-xxs,Lenskart,38,https://www.youtube.com/shorts/_03S2XK-xxs,2888,2024-05-20T00:00:00.000Z,,Firse Ghum Ho Gaye Chashme | #Shorts | #Lenskart,1
7vAzjDJ8b_8,Lenskart,81,https://www.youtube.com/shorts/7vAzjDJ8b_8,2900,2024-05-17T00:00:00.000Z,,Stop Doing This To Avoid Headaches | #Shorts | #Lenskart,2
UU3Th4r1MrA,Everyday Zindagi,84,https://www.youtube.com/watch?v=UU3Th4r1MrA,2935,2024-05-25T00:00:00.000Z,9170,LENSKART SUNGLASSES | UNBOXING | HONEST REVIEW | WAYFARER VS AVIATOR | VINCENT CHASE POLARIZED,24
SH1gWLfluSk,Lenskart,38,https://www.youtube.com/shorts/SH1gWLfluSk,2398,2024-05-04T00:00:00.000Z,,#SPOTTED Mrunal Thakur In Lenskart Sunglasses | #Shorts | #Lenskart,1
